0	10.4307	3546.81	7544.61	9738.44	14664.1	14279.4	16429.7	48554	240928	239475	231814
29.872	5.2348	10.6208	193.951	514.143	112.398	0	293.281	7340.7	14317.8	18270.4	13222.3
41645.3	35780.9	38484	33218.2	44107.2	43079.1	42119.8	52087.3	47870	0	0	0
146.804	139.996	246.685	485.84	236.737	319.517	396.785	166.937	28.9981	0	51.493	50.7088
97.1396	73.8685	0	26.7415	4.67159	37.0643	235.599	22.2512	245.137	13.1156	855.844	0
0	0	0	0	0	0	0	0	0	0	0	0
369.926	62.0503	235.676	112.526	225.609	5051.4	3082.77	1185.77	46.5887	19.8268	241.476	6.77241
189.347	242.993	150.806	54.9294	0	0	0	0	0	36.0369	0	5.78168
2292.2	2927.49	5259.53	2039.98	10713.8	10378.6	12940.7	8241.71	5507.93	1746.45	325.357	0
2567.81	4874.44	7883.35	8193.25	7697.64	9548.56	7108.86	4042.28	3859.56	12710.2	9139.21	11560.2
1101.9	1261.26	1774.78	2255.43	2434.21	2290.89	2448.74	2138.94	1694.41	2037.66	1257.14	1134.55
10849.4	4728.59	4516.29	19212.1	42272.1	9862.45	47665.3	8034.78	1766.3	4929.13	4096.81	3995.97
6222.96	3016.67	3931.38	2018.8	1555.59	3299.66	2568.74	12168.3	17620.4	20178.3	26485.5	22502.6
64.4982	1136.14	4351.41	2454.7	1106.38	30.1491	230.028	2182.78	111.16	0	2355.91	12100.3
1013.99	1009.92	1718.76	707.944	935.487	1831.62	1128.61	1665.19	258.721	0	0	0
14421.3	15351.4	19313.8	21288	24636	20894.7	22628.9	18306.6	24734.8	29980.3	33139.7	26913.5
62305.2	58786.3	67726.1	52599.3	57351.6	23254.7	42662.1	50287.8	52792.3	56863.6	66884.2	60693.6
430.754	190.867	333.389	634.159	65.8389	0	0	195.432	1305.53	1188.52	27.075	0
958.254	440.857	755.979	456.672	1096.56	593.918	796.355	958.411	2117.98	1830.37	349.238	436.532
7856.13	10797.8	10965.7	16126.6	20592.1	19410.9	19720.9	24321.3	26168.3	24038.3	30723.4	35078.1
1241.41	478.024	678.813	490.004	672.883	465.784	1102.57	596.386	1275.09	2628.94	1798.98	2698.23
72.0833	0	0	8.33566	0	0	0	0	0	0	175.966	50.8883
32.3121	130.508	117.319	183.538	424.872	308.946	135.802	250.238	60.8005	65.235	115.369	0
9977.73	8329.76	12460.4	10946.4	14100.8	8958.23	17969.5	23510.2	23436.2	18837	10978.3	9329.99
9232.54	7942.85	12636.8	10714.8	11157.3	9734.63	4915.69	6866.99	8590.55	10279	21571.6	15001
1487.85	1450.45	2305.42	2508.06	2400.05	2512.7	2988.19	3636.15	2879.46	2664.8	2379.4	1579.72
20957.6	21271.3	21004.6	19820.7	23191.5	20956.3	20133.8	26183.9	29512.8	29701.3	32013.4	33034.5
6425.25	4938.59	1.99971	28.1074	0	140.51	1275.53	441.149	39.9709	107.638	0	0
1249.31	1860.12	8527.95	21984.2	56950.3	62971	63723.8	74461.3	83220.4	40634.7	49017.8	48020.2
7388.23	7230.71	8740.9	11179.8	12525.5	10921.4	24322	53614.7	54461.6	24061.8	27032.5	29077.2
0	0	0	19.219	0	0	0	0	0	0	0	0
2717.17	3832.53	11246.6	9351.2	9161.67	9834.77	11044.1	12918.3	12505.2	12961.9	3569.64	11020.5
4015.6	4120.79	5477.05	5770.76	6722.71	12758.9	14072.8	9750.09	9259.32	9937.56	12198.2	13904.5
2800.82	1053.87	2827.28	2723.93	2992.79	3641.58	1524.43	3175.43	2825.84	1996.38	2077.76	2124.76
19891.9	17517.7	15377.2	18643.3	23525.8	23292.8	25141.8	32343	27867.2	3596.74	3544.5	4405.2
868.686	2693.47	992.719	2588.93	6551.99	7086.1	4120.42	11591.1	20440.3	4734.52	7125.09	6190.57
2198.91	2305.39	3090.86	2602.79	11032.3	13650.1	18370.1	11423.5	18339	46232.5	55273.6	53547
1560.07	2041.85	3676.61	2802.46	4119.44	2909.67	3626.71	6295.3	6882.1	6952.43	7555.97	5684.22
7515.76	3230.36	58246.4	134118	139855	129912	146580	178867	161878	181834	157741	153373
2976.34	1749.14	2568.55	2649.67	2577.56	2580.75	2089.92	1286.92	1951.89	2556.85	3397.54	3161.22
3757.7	3434.07	3335.19	2996.31	5311.88	3030.87	3286.05	4671.38	7051.71	10293	10600.6	11954.1
491.438	272.358	413.548	424.018	527.83	445.304	795.816	923.098	711.053	420.496	350.802	238.829
311.313	115.832	84.5562	20.2707	0	0	0	63.7094	56.8334	90.6009	6696.14	5811.43
1748.07	2564.58	4601.12	3394.6	10390.4	11888.8	9838.4	2370.58	4006.11	1157.54	918.474	4072.7
2234.95	1765.58	5675.21	2129.44	2476.32	6516.25	6077.08	7386.08	7675.67	10542.3	5340.37	8376.35
3816.89	1687.29	4858.6	11252.7	9034.54	10512.2	8261.82	12641.6	10252.1	7592.39	7345.82	7105.68
131.733	411.469	384.962	215.856	234.169	243.331	179.225	166.311	1977.82	0	0	2089.72
192.855	101.932	71.7014	504.025	94.1852	136.86	476.256	901.454	569.401	413.422	579.888	630.553
8314.54	9708.58	16561.3	17993.2	22254.8	31142.6	26869.1	9350.94	9718.09	2301.68	1303.66	1474.68
233.882	142.857	222.007	149.672	196.924	171.063	229.958	219.085	177.956	292.317	442.668	269.427
0	0	12.9479	913.111	7328.79	22224.5	30215.2	30980.4	26905.4	35045.7	40636	40998
1689.61	1438.32	7937.95	13506.6	26387.4	37522.3	15460.9	443.605	4658.92	18453.4	13944.2	36395
52.8093	33.7419	123.588	11.6603	14.5276	28.6865	81.4571	173.107	782.418	12471.4	3485.1	1291.55
2425.77	7418.02	5715.43	3977.79	1343.12	109.644	0	40.9717	208.62	0	40.0995	438.766
433.63	114.345	77.8277	602.736	576.778	681.802	202.888	0	4181.95	5891.09	10035.3	10674.9
9310.77	9119.8	10599.1	12509.9	14147.4	24348.4	23078.3	19869.7	17867.7	9472.46	10399.2	8369.12
6518.96	7580.17	10734.9	9696.41	9220.42	9274.03	9979.4	10170.1	11010.9	12397.5	4196.78	4494.26
822.918	3222.4	8552.3	8800.21	12774.8	23084.2	21066.1	20901.1	12808.2	15674.7	18609.6	18971
618.453	1602.85	2256.25	16096.9	22208.3	31419.2	37255.4	16966.9	509.793	53.7461	148.259	1025.49
2067.54	492.706	1580.68	782.697	56.4987	50.377	288.707	3.52747	4.73753	0	86.7609	24.5074
6947.44	8937.79	19659.9	18633.4	13912.1	21055.3	28516.1	33413.4	37544.4	38202.5	27913.2	27192.6
2198.91	1997.71	4419.2	3403.3	5187.21	4915.31	5850.61	7039.19	2967.22	684.642	10445.2	7538.24
5788.47	7758.28	10242.4	9851.65	9521.72	10829.5	10266.6	11611.3	15029.3	12682.8	3157.79	2425.17
8778.59	10775.9	12669	12258.8	21202.8	24355.4	26392.7	22722.5	46705	38431.2	44568.4	41993.8
8621.49	13051.8	17707	18060.6	22121.3	35275.6	26390.2	13062.7	473.635	46.3425	310.273	1015.11
0	0	0	0	0	51.8222	23.8124	0.998017	0	0	0.983944	0
5014.09	32199.4	84233.1	92836.4	106856	98571.7	132479	172040	164460	194644	168095	162667
8259.97	7795.67	12199.8	14081.5	15516.9	24044.9	23547.8	18073.9	16113	1419.61	1314.84	1656.91
4.64169	0	18.2154	0	0	0	34.892	0	0	3.21278	35.6974	45.5875
3.6186	150.868	5043.86	3840.27	5752.14	9385.94	12168.4	31079.1	87097.9	8459.25	16090.2	41911.2
0	0	0	0	0	285.302	0	0	0	0	178.914	0
1.58028	52.2546	0	14.1656	12.9214	0	0	0	0	0	56.8768	118.549
2958.18	6100.51	9498.66	9751.45	9162.08	9308.38	9984.4	11431.7	11701	222552	240017	234638
503.518	236.242	108.338	1340.37	2225.85	12579.2	16438.7	17446.3	17015.3	3520.21	3511.72	7898.47
192.127	226.43	321.308	551.35	365.669	558.664	474.391	96.6771	0	97.2536	20.9741	295.117
3168.02	1398.72	2076.28	672.371	1290.91	0	0	0	0	11.0604	154.525	39.1352
170.658	3995.44	301.315	46.1122	4149.02	1967.19	3228.24	1684.37	580.885	134.356	1532.69	5114.3
5827.65	6129.59	8732.74	8604.78	11448.9	21197.1	22090.9	20216.6	21580.8	3426.01	696.422	2397.93
5346.62	3400.82	5115.64	4556.58	4546.71	3048.1	3279.35	3831.31	4810.66	6181.91	7180.77	5912.28
4318.97	3147.95	4508.68	4462.75	3830.09	2431.63	3311.47	4270.89	5263.18	8371.3	9461.26	7976.71
49665	42647.4	46136.5	41565.2	49195	47539.1	52049.8	64302.7	69439.8	63019.1	60498.1	58988.9
6491.87	5013.53	7731.84	12242.3	8265.95	8923.09	8442.64	8139.85	11995.8	17957.8	19243.1	17321
8387.74	12306.1	14288.5	21634.5	29393.2	29782.9	26063.3	27100.6	20544.9	4842.04	8911.34	8954.97
0	0	0	0	0	129.776	0	0	0	0	186.46	0
201.965	171.242	415.251	109.576	316.149	264.105	193.224	444.789	368.534	593.003	322.1	75.618
9233.2	10480.8	12959.3	13725.5	15856.9	14400.7	16387.4	16466.2	35285.7	40078.4	57773.2	64522.8
7942.08	6982.38	6979.67	10048.5	10265.6	10255.3	9590.89	12141.8	10303.1	1693.49	155.26	1016.85
11937.4	11321.4	12223.3	13196.1	31869.7	28010.5	22453.3	40758.4	49710.6	59686.4	69809.9	71678.5
0	0	0	0	0	81.3841	294.399	406.452	4202.25	9764.06	1811.15	1141.12
1104.26	1272.9	464.996	131.882	100.348	86.8357	138.203	249.916	215.975	239.219	179.659	164.442
2304.7	3099.51	2782.78	3550.34	3871.91	3166.06	3224.59	2539.82	1756.41	2096.77	1188.68	1537.49
293.093	755.586	3146.58	20615	24400.3	21385.6	24301	21038.2	27999.7	31418	35481.7	27508.2
80.7437	84.1428	49.3432	76.8073	270.935	389.498	179.8	79.2921	121.47	80.817	0	0
4249.42	18689.5	27636.7	32018.2	33449.1	34192.7	34259	37962.6	48466.6	41258	45418	44427.7
3298.35	3310.01	5799.48	4937.92	6247.88	6322	5102.66	6694	5521.85	4710.03	7274.06	6132.95
1962.82	1168.22	556.538	731.987	1902.4	1363.34	4925.59	7139.4	13425	7746.91	7074.42	5253.56
0	0	0	0	0	6.90996	63.2045	0	0	0.999324	0	0
9645.86	8687.36	13133.9	9829.32	15156.6	10985	1065.51	1289.39	929.952	9726.94	31785.7	34294.4
1181.86	677.052	1632.03	1492.86	1383.08	1517.86	891.969	1876.88	1965.37	2023.93	2373.72	2602.86
0.99696	0	0	0	7.48685	20.8227	89.6606	40.8503	0	3.97702	1.99069	0
532.96	326.716	12000.2	20252.2	20392.2	29965.1	12198.6	29.886	304.517	0	158.316	480.976
1180.29	1460.52	10266.6	11681.3	17682.9	17443.1	6445.64	9711.46	4917.8	7358.21	17834.9	15528.9
17.8672	0	0	0	5.47995	3.67156	0	3.86568	0	30.6916	46.2331	0
0	446.037	1021.01	432.733	667.39	371.426	830.156	1516.2	2708.73	700.451	3149.04	4786.84
0	0	0	0	0	0	330.302	142088	139079	84765.4	68402.9	66838.1
3969.97	3926.6	7610.64	7058.96	5063.18	3278.66	2808.21	2819.74	3429.69	9585.11	9148.68	9185.24
67.6931	550.937	0	323.943	7512.81	0	0	0	0	12715.8	24930	35676.7
2542.99	3222.06	5946.55	4147.83	5630.81	4776.38	4926.44	6546	8370.53	10505.8	10259.2	10221.4
56158	55492.2	66388.3	74781.1	92808.2	80214.5	92649.6	106033	151099	172521	183839	136332
1350.96	3313.64	8709.89	9690.59	11458.3	12365.2	10786.9	12657.6	12556.9	6157.57	9323.7	9464.18
687.749	2982.79	5690.05	4720.62	6360.1	13763.4	10714.2	12791.1	20830.2	6865.04	572.816	1292.87
1224.17	296.435	301.065	759.792	657.039	227.381	166.079	121.712	124.526	495.333	135.371	252.067
6955.71	7212.26	7487.55	10924.5	15442	15957.9	23648.9	28465.8	28549.5	31893.6	60024	81826.3
976.527	1022.39	1084.42	1498.38	1705.8	1719.89	1409.44	216.607	1171.98	2132.51	2975.26	3119.5
2807.61	3893.96	3378.6	5018.81	8325.95	10472.4	17256.1	25411.9	27877.7	10329.2	12462.1	16950.6
0	0	0	0	0	0	0	0	0	0	0	0
8581.32	8207.81	13995.9	15384.6	16439.6	15294.9	15630.9	9517.19	12510.9	12833.5	13731.9	6280.01
57.77	0	56.4305	1899.7	762.372	530.075	3953.58	1136.89	504.782	335.495	1125.68	633.739
5933.57	6979.3	5543.27	3841.53	6218.11	5127.62	2445.73	6582.35	4758.27	3198.45	679.303	22.2469
1209.98	1373.81	1931.47	1484.7	1908.51	2563.67	1966.07	1695.48	3465.13	2905.87	2983.97	3235.01
38470.9	52683.1	137738	166392	196436	188686	203626	218156	223471	167091	230612	222166
207.827	145.338	160.058	180.139	374.805	164.293	609.381	1856.92	3532.52	3728.37	3077.13	2792.09
0	0	0	366.69	2122	2357.95	2191.15	2862.62	13883.8	19381.2	14634.7	15404.5
2528.82	1715.83	2309.76	1337.03	1613.26	2337.04	2648.78	2457	2422.86	2532.58	2889.86	3007.57
16621.3	14840.4	17298.6	18068.7	19102.1	16655.8	18395.9	17099.6	15748.8	15527	15662	11539.7
0	0	0	391.441	223.104	475.235	891.272	1375.45	609.116	10.9675	0	0
15836.5	3821.75	19158.8	21195.7	44592.4	43169.1	52487	48172.9	47923.5	39713.6	33423.2	24566.8
698.46	232.992	641.177	173.756	24917.2	26825.9	27854	26328.5	19898.1	4397.86	16514	16076.4
5140.33	4092.67	8050.54	5495.35	7994.79	9765.24	8990.44	13144.7	16761.4	18908.4	17690.8	20342.4
371.699	704.776	2356.73	1293.13	953.397	1275.86	680.286	1376.86	4859.56	2351.94	1765.34	864.427
919.977	2622.66	5844.64	7714.95	11842.7	9436.42	11354.3	7524.3	6695.39	6431.4	6491.79	17656.1
4506.1	3353.01	3356.1	3339.21	6946.72	16173.1	17634.8	12712.1	6405.71	2386.59	1354.73	1815.84
1482.71	5217.29	3993.86	1777.2	2229.23	1529.31	3668.25	7484.11	10823.8	11532.1	8543.99	6062.48
18584.5	5782.05	2814.34	3057.34	16217.7	18171.7	27732.1	29650.6	30664.2	28962.7	29005.7	34895.8
19081.2	22985.8	16328.5	22690.1	28184.7	35996.1	28801	24878	37190.2	35555.7	41034	43708
6816.03	7585.49	10497.3	10280.3	9545.9	8457.16	9928.19	9862.12	8732	12404.8	18403.8	26187.8
49.1298	12.3494	0	49.893	6.11559	13.2109	19.0651	5.9212	115.167	0	27.9404	0
8235.78	6911.19	11845.1	8835.26	9299.26	12142.5	11645.8	11259.2	16018.4	9021.56	7491.25	15914.3
236.974	84.7138	16.4407	640.427	1331.3	694.814	567.694	9773.24	28284.2	49197.5	40859.8	23819.2
3911.17	7997.57	7906.09	11141.6	8804	16734.1	13024.4	466.605	240.51	221.542	280.246	219.682
1259.48	1426.09	1967.32	6354.25	4724.46	5671.72	6219.35	9270.43	16443.3	4732.76	5760.59	649.839
3363.31	3363.24	5516.15	5405.38	8041.19	4921.3	3971.07	6066.33	6609.09	9682.19	7105.46	6440.69
116.511	47.051	7141.18	16871.2	24332.3	29798.9	20315.4	12021.6	15199.5	22239	173449	169028
1029.65	1373.79	1449.03	1581.22	1748.66	1778.65	1926.46	4486.2	2622.2	4104.15	6282.88	16471.8
3650.45	2528.51	2659.17	4468.66	11956	29212.1	14394.5	9617.77	8656.44	9072.9	6343.42	10976.5
3905.13	1457.54	1342.99	2355.9	2143.26	808.427	2861.04	7786.53	6157.32	7290.2	6290.9	5918.56
474.819	829.261	866.087	1409.79	2221.47	2038.37	2499.34	2679.11	1886.03	2759.92	4348.53	4926.54
0	171.946	659.766	6679.19	1385.88	174.364	89.8686	1697.34	3378.28	3418.26	3587.49	3450.86
1863.56	636.441	708.125	3675.49	4156.96	2854.91	2345.82	2417.13	1496.5	2066.45	828.814	1561.87
5272.56	3225.6	5204.95	4165.98	5063.99	5963.41	12500.7	14030.6	15064	14773.5	14426.2	15246.5
3240.88	8416.73	17827.6	13982.6	21185.2	39410.4	41877.5	37045.9	49341	15174.4	13538.5	46277.7
74.9468	158.647	59.7553	44.8419	79.4717	84.4626	131.949	120.167	299.315	487.22	696.284	812.88
6745.1	6942.95	9388.53	9734.76	8615.07	13186.6	15996.9	16714.1	31526.5	31333.6	30300.8	24167.6
5952.56	7343.59	7977.32	10977.1	9142.54	12687.8	21265.8	33404.1	38584.5	9671.85	3497.52	35495.6
3426.94	2957.96	3271.91	2180.07	2690.49	1519.56	590.072	964.224	3341.48	8889.74	9178.98	10335.6
9778.31	7140.21	8504.7	7280.59	10642.1	15907.1	7317.39	10727.9	15921.1	6522.63	3062.28	1915.13
16815.3	15254.6	18183.5	16098.4	13131.2	13174.8	13636.7	13513.3	22490.2	18665.3	20192.3	17007.3
125.112	41.9943	80.9359	114.456	222.849	67.4107	96.2054	42.275	24.403	336.715	367.974	356.984
7984.28	8248.35	21727.1	21341.6	13953.6	16515	23042.7	33391.8	44850.1	39452.4	36319.7	40588
8310.92	7492.84	12991.5	9952.99	8987.92	22441.9	18825.7	20639.8	28455.5	4247.9	919.099	280.578
3094.67	4836.46	8457.54	6555.78	8576.61	14413.7	16081.4	12677.1	14542.7	9955.91	6604.68	6242.93
135.279	163.349	8686.95	174.594	644.914	385.079	546.661	855.416	2742.48	28986.9	49081.7	18600.6
8933.51	7920.74	11607.9	10088.2	14440.6	22678.6	25035.2	20363.3	23591.6	3738.39	2108.09	3424.23
317.131	170.34	107.577	84.9794	104.196	122.455	45.5687	31.7762	133.433	204.476	496.226	338.954
107.091	78.765	48.5933	470.921	79.9832	0	118.523	2.99601	111.247	77.0543	354.181	226.307
9129.9	11540.6	16454	15648.5	20908.3	26004	25106.4	9803.62	0	70.1582	555.722	0
5.98903	6882.14	14105	16477.6	22408.3	19906.5	12257.4	0	0	0	0	0
0	0	0	0	4359.21	23617.6	21008	12383.3	1473.11	1419.36	1635.39	2700.75
1193.44	1538.04	2642.76	1624.62	1649.74	2258.67	2740.04	4981.08	6371.12	5989.69	4200.85	3488.32
7671.21	12301.5	10483.3	5678.43	5028.07	5350.92	9098.49	17871.8	17310.9	9992.55	8795.3	10669.6
4460.7	7790.75	11442.5	11457	10767.6	9755.19	10237.2	2584.24	0	0	340.149	176.328
235.59	127.187	491.255	350.008	259.264	234.344	147.959	201.042	6.9681	204.388	0.997858	0
8571.41	8024.27	13003.8	11690.1	13546.4	25828.7	22997.7	17494.4	9803.59	1820.67	1723.54	1624.17
2013.76	1666.41	3148.34	379.846	25.5216	232.904	913.102	1481.3	2037.52	2615.3	2570.31	1604.02
1527.96	1183.77	2704.1	4224.15	5366.5	3265.05	5304.17	6964.11	8580.76	8271.3	7556.01	7260.69
977.999	1241.72	3076.21	4853.98	4162.7	4519.04	2672.99	1808.04	2715.69	2856	3346.76	1579.57
7906.18	8400.64	10893.9	12931	15167.2	13278.7	23605.4	26354.8	27187.6	27440.2	24709.7	23794.2
2344.97	1206.88	19669.1	25328.4	4447.56	659.216	1728.78	876.909	540.425	477.287	310.927	335.783
176.858	46.2418	201.414	47.8455	59.8159	79.278	30.0386	68.5069	182.804	75.4033	153.479	9.13202
6875.49	7350.73	15025.5	14718.7	14166.7	17074.6	13675.6	13037.8	15379.8	17420	11169.3	7572.46
6309.76	7395.17	13254.3	9080.25	13039.6	21849.8	20695.7	18582.4	13268.7	46007	52844.7	19952
440.834	750.141	1949.65	1975.71	1464.62	2260.27	4096.51	4488.63	3015.53	3618.84	2065.08	2822.68
15884.2	14794.4	18329	17552.4	12520.1	12115.6	13223.2	12550.6	23369.2	19418.2	18809.9	15081
975.277	908.668	1228.3	755.401	1070.77	668.762	825.365	387.02	782.059	1272.64	4548.49	5513.24
0	0	0	7.12435	193.283	78.8409	3.76276	6.47631	0	0	50.4701	0
0	0	17.5009	0	0	0	0	0	0	0	2.97805	0
110.11	79.7772	14.5917	38.6565	61.6445	75.6028	95.324	235.634	625.241	392.646	794.568	969.038
3826.15	3893.05	7795.12	9100.19	7413.52	14626.8	4462.54	4617.03	4993.67	4993.55	439.035	550.277
4.38036	180.852	178.686	260.363	340.951	193.362	227.363	161.189	94.9668	3788.54	5616.29	5635.99
1562.48	1715.29	1278.91	1533.47	3227.28	4273.57	3206.84	4511.33	5886.45	6295.63	7476.36	7813.05
2783.99	5583.97	25676.4	42561.7	62468.1	57554.5	1965.39	2069.16	1366.34	797.849	720.009	1638.27
267.21	255.215	130.37	194.866	2034.65	2083.44	1729.86	3076.36	3066.96	2818.81	1495.68	2593.55
908.153	764.23	726.498	564.92	1057.64	1234.94	1340.69	2017.41	4728.75	3502.41	3214.07	2445.78
537.389	575.239	960.15	1296.36	1804.2	1604.95	1332.02	35234.5	50442.7	23334.4	60753	66756.5
9211.08	9103.91	7111.53	8270.46	13535.5	11697.7	12605	22074.8	32842.1	40473.7	36647.6	32360.1
712.123	701.28	1048.5	897.954	652.746	437.468	573.232	672.117	274.41	5.99481	9.9911	24.5417
1185.44	2290.16	2363.52	3330	3508.52	3492.12	3416.77	4724.97	3050.42	3729.15	4457.28	4736.27
9534.79	8741.24	15640	12516	15356.7	12520.5	9791.1	13409.5	16661.4	17509.1	17223.4	18867.6
0	9.91579	0	13.4858	12.7735	0	29.6777	0	4156.6	1272.65	147.359	592.913
5870.94	4309.09	8024.52	6504.64	6888.1	6174.14	7950.92	11830.3	12075.9	17292.1	20246.8	19996.6
1445.15	1289.05	1269.31	2876.29	2644.96	2396.72	2913.99	2967.96	3761.08	4497.88	5965.15	6121.26
4.80175	201.95	2151.57	1844.16	1403.39	1106.06	1125.86	1923.11	4265.24	3613.64	4825.68	5445.49
32.8981	33.076	11.2002	0	17.9577	156.677	89.5171	217.443	488.369	0	427.547	839.447
